Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Quantity,Discount
571,5617,1478,57,2026-01-18,5.0,0.25
572,2591,667,62,2026-05-22,1.0,0.22
573,647,940,39,2025-07-28,10.0,0.02
574,5484,617,28,2025-11-06,3.0,0.19
575,2866,508,65,2025-03-20,4.0,0.02
576,4055,721,5,2025-05-25,6.0,0.27
577,1294,103,80,2025-10-06,8.0,0.15
578,3118,1212,90,2026-01-18,4.0,0.14
579,3422,382,79,2025-09-20,6.0,0.06
580,823,834,69,2026-01-22,10.0,0.27
581,8000,10,67,2025-11-19,8.0,0.1
582,4691,1555,35,2025-08-22,7.0,0.23
583,5270,1876,35,2025-09-30,10.0,0.24
584,6438,1469,9,2025-01-17,1.0,0.09
585,6386,1534,76,2026-05-01,8.0,0.08
586,2858,571,75,2025-06-03,4.0,0.03
587,875,1743,68,2025-03-14,1.0,0.15
588,3406,1252,80,2025-04-27,10.0,0.06
589,6248,1736,81,2025-09-09,3.0,0.11
590,1722,1083,40,2026-05-30,6.0,0.27
591,826,183,42,2026-05-27,2.0,0.01
592,2455,939,48,2026-02-10,4.0,0.02
593,7133,1715,53,2025-10-21,2.0,0.25
594,3149,384,39,2025-12-09,3.0,0.27
595,3410,334,1,2025-07-02,5.0,0.29
596,2800,1453,33,2026-02-03,4.0,0.19
597,1181,1360,32,2025-10-19,3.0,0.0
598,6151,911,32,2025-10-30,2.0,0.07
599,3138,1870,8,2025-12-15,7.0,0.25
600,3869,1404,7,2025-02-21,5.0,0.13
601,7589,1169,68,2025-03-20,4.0,0.02
602,6339,733,14,2026-02-05,10.0,0.06
603,611,532,81,2025-03-29,3.0,0.22
604,7477,350,22,2025-10-26,1.0,0.19
605,2769,818,9,2026-01-28,8.0,0.15
606,2765,894,33,2025-03-29,10.0,0.16
607,2211,250,25,2025-08-12,6.0,0.2
608,3212,737,94,2025-01-13,7.0,0.04
609,7704,1224,9,2025-12-03,6.0,0.27
610,4522,239,57,2025-04-12,6.0,0.2
611,4496,350,73,2025-03-02,8.0,0.21
612,6044,1645,39,2025-07-02,3.0,0.05
613,7068,238,83,2025-04-16,10.0,0.2
614,4673,1194,78,2025-10-04,3.0,0.15
615,903,583,1,2025-03-28,5.0,0.06
616,7877,742,89,2026-02-11,9.0,0.27
617,1553,1189,16,2025-10-19,10.0,0.26
618,2634,316,1,2025-05-04,7.0,0.25
619,886,923,39,2025-02-13,1.0,0.05
620,7391,1037,83,2025-11-06,10.0,0.21
621,5065,1031,66,2026-06-18,7.0,0.12
622,5114,609,70,2025-03-17,6.0,0.21
623,3796,383,77,2025-05-08,3.0,0.07
624,3745,1817,86,2025-12-01,7.0,0.28
625,7481,853,40,2025-10-07,2.0,0.21
626,1014,1862,41,2025-07-15,10.0,0.24
627,4586,1341,4,2025-04-08,2.0,0.03
628,4239,645,18,2025-08-11,1.0,0.03
629,6790,1798,69,2025-06-24,7.0,0.27
630,2375,375,70,2025-09-14,4.0,0.28
631,5958,257,19,2025-09-15,1.0,0.12
632,3905,1708,11,2025-09-06,7.0,0.3
633,83,286,41,2025-09-10,3.0,0.28
634,1302,496,69,2026-03-11,5.0,0.13
635,6665,918,61,2026-01-30,1.0,0.01
636,5072,1882,94,2025-07-22,3.0,0.2
637,6155,1097,64,2026-03-13,10.0,0.21
638,2478,107,70,2026-05-27,8.0,0.15
639,615,82,58,2025-12-13,3.0,0.05
640,6905,1410,7,2025-01-21,5.0,0.07
641,5726,74,48,2025-03-16,4.0,0.01
642,5855,1768,64,2025-05-29,10.0,0.09
643,6590,1997,18,2025-12-19,8.0,0.08
644,2838,593,9,2026-03-24,7.0,0.22
645,4855,1375,27,2025-07-02,9.0,0.15
646,6165,1483,97,2025-08-28,7.0,0.17
647,5729,380,29,2025-04-16,6.0,0.24
648,6513,1901,66,2025-07-15,3.0,0.27
649,7949,1374,81,2025-06-20,4.0,0.23
650,4500,1334,55,2026-06-13,8.0,0.01
651,2247,370,84,2025-08-26,1.0,0.11
652,6335,1333,30,2025-03-22,8.0,0.16
653,3009,1186,31,2025-03-14,10.0,0.25
654,5585,1185,76,2025-07-11,7.0,0.2
655,2612,511,40,2026-04-24,4.0,0.22
656,57,1670,61,2025-01-04,6.0,0.15
657,51,1482,72,2025-11-01,6.0,0.17
658,4993,1254,52,2025-07-22,10.0,0.23
659,3096,1034,54,2026-03-01,8.0,0.04
660,1948,1120,2,2025-11-30,2.0,0.27
661,598,1252,100,2025-09-21,6.0,0.17
662,2277,1533,22,2025-06-16,6.0,0.27
663,2727,690,13,2025-07-20,10.0,0.25
664,5800,71,96,2025-12-02,4.0,0.18
665,2410,198,75,2026-02-28,6.0,0.06
666,899,1886,96,2025-04-12,6.0,0.01
667,4079,633,44,2025-04-20,7.0,0.2
668,1880,824,97,2025-12-31,7.0,0.22
669,7724,1748,43,2025-02-01,1.0,0.08
670,1945,1018,19,2025-05-25,8.0,0.07
671,3440,1774,90,2026-05-14,3.0,0.25
672,7114,1968,6,2025-07-23,8.0,0.27
673,1774,1298,70,2025-04-25,3.0,0.04
674,3616,130,68,2025-08-24,2.0,0.11
675,5528,908,95,2025-11-24,5.0,0.26
676,579,1850,21,2026-03-28,2.0,0.22
677,3467,501,97,2026-05-25,10.0,0.27
678,577,180,40,2025-07-30,4.0,0.07
679,7354,34,69,2026-05-31,2.0,0.12
680,442,1673,56,2025-12-09,4.0,0.23
681,7280,532,87,2025-01-27,10.0,0.01
682,783,1044,3,2025-09-07,9.0,0.21
683,4483,1950,48,2025-04-05,5.0,0.2
684,1057,139,65,2025-06-06,1.0,0.09
685,195,1115,12,2026-04-04,5.0,0.01
686,2145,1992,55,2025-03-06,9.0,0.13
687,3856,1092,58,2025-07-16,9.0,0.06
688,2307,1164,78,2026-05-05,2.0,0.26
689,1718,1362,17,2025-01-22,1.0,0.08
690,5442,1015,33,2025-08-07,5.0,0.22
691,2503,266,14,2025-02-14,5.0,0.12
692,7134,93,3,2025-10-29,2.0,0.25
693,538,25,81,2025-10-27,1.0,0.03
694,1921,689,47,2025-12-08,2.0,0.29
695,4680,622,18,2025-02-18,8.0,0.22
696,5609,1395,17,2025-08-26,3.0,0.18
697,3468,1547,89,2026-04-21,6.0,0.04
698,4007,774,100,2025-03-20,2.0,0.21
699,7301,1554,72,2026-05-24,10.0,0.21
700,4024,868,61,2026-03-25,8.0,0.28
701,1784,1025,62,2026-04-21,2.0,0.2
702,6471,437,78,2025-03-28,3.0,0.16
703,1829,1259,59,2025-06-14,10.0,0.01
704,3904,461,5,2025-10-09,9.0,0.11
705,2072,654,44,2026-05-29,10.0,0.12
706,6624,1698,11,2026-04-13,9.0,0.25
707,2299,233,69,2025-02-01,4.0,0.15
708,5385,825,100,2025-11-16,10.0,0.22
709,2032,1283,82,2025-04-20,1.0,0.1
710,6594,654,66,2025-12-06,8.0,0.19
711,869,1572,70,2025-11-30,10.0,0.07
712,5901,288,5,2026-01-06,7.0,0.27
713,4923,392,99,2025-08-30,5.0,0.18
714,665,1381,73,2025-11-20,8.0,0.08
715,1867,1058,41,2026-03-07,7.0,0.27
716,1150,112,95,2026-04-25,1.0,0.29
717,6290,728,26,2026-04-15,2.0,0.17
718,1523,113,88,2025-12-21,5.0,0.11
719,5890,690,97,2025-08-13,6.0,0.2
720,2314,1919,98,2025-02-06,5.0,0.14
721,5802,1216,87,2026-02-28,9.0,0.14
722,7165,1077,69,2025-06-18,9.0,0.19
723,7987,1994,14,2025-02-02,3.0,0.22
724,6387,287,87,2025-01-10,8.0,0.28
725,6300,1549,80,2025-11-14,1.0,0.15
726,1023,1603,23,2025-10-30,2.0,0.12
727,3007,1370,63,2025-01-16,8.0,0.27
728,777,1931,3,2025-11-15,5.0,0.17
729,3961,168,67,2026-03-05,7.0,0.08
730,1221,1966,56,2025-05-10,5.0,0.23
731,6748,1940,64,2025-03-02,5.0,0.21
732,4495,849,61,2025-03-26,10.0,0.03
733,963,1029,60,2026-04-23,1.0,0.23
734,1985,322,42,2026-04-20,4.0,0.23
735,5404,602,29,2025-01-30,5.0,0.14
736,2523,1721,49,2026-03-10,3.0,0.23
737,5027,1792,62,2025-09-20,10.0,0.18
738,6184,438,82,2025-02-28,1.0,0.08
739,4206,208,60,2026-03-29,4.0,0.19
740,7648,1209,74,2025-05-27,9.0,0.08
741,1318,581,60,2025-01-23,10.0,0.08
742,993,216,88,2025-07-16,9.0,0.02
743,3490,1573,37,2025-09-08,9.0,0.04
744,6669,542,46,2026-01-24,2.0,0.24
745,4179,1613,16,2025-06-20,2.0,0.14
746,661,1839,61,2025-02-28,10.0,0.01
747,1983,1851,98,2026-04-17,5.0,0.08
748,2901,1820,49,2026-04-26,3.0,0.09
749,1721,779,18,2025-11-19,6.0,0.03
750,1684,253,10,2025-12-11,3.0,0.08
751,931,1213,4,2025-05-21,2.0,0.01
752,4005,210,32,2026-02-16,1.0,0.19
753,433,1606,5,2026-01-05,4.0,0.26
754,618,1383,40,2025-09-29,3.0,0.05
755,6424,1900,57,2025-09-08,7.0,0.22
756,6688,410,72,2025-09-29,6.0,0.2
757,6349,870,16,2025-05-07,6.0,0.25
758,7892,1404,41,2025-11-15,2.0,0.08
759,3385,1623,90,2025-03-29,3.0,0.16
760,2578,430,57,2025-11-21,6.0,0.16
761,3289,1086,17,2026-01-13,3.0,0.02
762,2210,1744,79,2025-11-15,2.0,0.29
763,6546,393,18,2025-07-19,3.0,0.1
764,4860,472,45,2026-06-08,6.0,0.02
765,7775,1372,95,2025-12-08,4.0,0.26
766,4162,1061,4,2025-12-11,3.0,0.01
767,2590,94,64,2026-06-05,8.0,0.03
768,6622,434,47,2025-09-23,8.0,0.24
769,7472,270,46,2025-07-05,5.0,0.08
770,4034,1001,62,2025-09-17,8.0,0.09
771,4633,800,34,2025-09-09,5.0,0.01
772,2313,1653,7,2025-02-19,7.0,0.13
773,4656,1090,66,2025-05-19,7.0,0.12
774,3559,258,95,2026-04-14,9.0,0.11
775,6573,426,64,2026-04-19,6.0,0.18
776,2881,1850,84,2025-10-25,9.0,0.2
777,170,1194,13,2025-05-24,7.0,0.04
778,200,959,21,2026-01-05,5.0,0.08
779,5990,406,78,2026-03-22,6.0,0.01
780,496,1175,79,2025-08-16,7.0,0.04
781,3840,64,57,2025-05-27,5.0,0.12
782,2954,1369,14,2026-05-04,3.0,0.09
783,5617,808,100,2025-02-28,2.0,0.07
784,482,1330,30,2025-11-01,6.0,0.07
785,4166,1914,68,2025-09-22,10.0,0.28
786,3768,1141,74,2026-01-02,3.0,0.05
787,3502,186,64,2025-09-28,4.0,0.17
788,2754,1898,40,2025-12-29,5.0,0.21
789,6904,935,94,2026-06-04,6.0,0.26
790,3676,1486,25,2025-04-22,3.0,0.15
791,5580,1491,85,2025-05-28,5.0,0.13
792,4335,469,17,2025-05-29,2.0,0.28
793,7392,49,21,2025-08-07,5.0,0.18
794,3229,1767,86,2025-05-13,4.0,0.14
795,3782,837,35,2025-02-01,2.0,0.23
796,332,570,94,2026-02-03,5.0,0.1
797,814,166,21,2026-01-22,6.0,0.07
798,7840,252,3,2025-12-25,2.0,0.0
799,5795,1781,17,2025-06-15,3.0,0.01
800,5564,1304,44,2026-01-01,5.0,0.05
801,5884,1941,18,2026-03-29,9.0,0.23
802,4018,987,35,2025-07-06,7.0,0.06
803,2608,1432,34,2025-08-11,4.0,0.27
804,6717,1309,59,2025-07-18,4.0,0.22
805,5861,903,67,2025-08-10,3.0,0.18
806,1533,164,45,2025-05-03,10.0,0.01
807,3108,3,63,2026-03-28,3.0,0.23
808,2110,397,81,2025-09-15,2.0,0.29
809,3157,1959,73,2026-01-27,9.0,0.29
810,1775,1792,64,2025-03-11,6.0,0.11
811,3903,510,15,2025-01-27,6.0,0.11
812,4591,1163,72,2025-07-19,1.0,0.02
813,1819,63,86,2026-01-06,8.0,0.02
814,1717,1723,30,2026-04-24,10.0,0.13
815,864,267,79,2026-05-03,4.0,0.3
816,7712,176,95,2025-11-15,5.0,0.16
817,7322,1572,21,2026-04-10,1.0,0.2
818,4969,1309,90,2025-01-28,6.0,0.16
819,4458,1467,3,2025-01-01,7.0,0.18
820,1235,354,4,2026-05-05,8.0,0.03
821,7732,1543,16,2026-06-19,3.0,0.18
822,2845,369,32,2025-11-28,5.0,0.17
823,1077,481,27,2025-03-19,1.0,0.24
824,7430,1597,80,2026-06-13,10.0,0.22
825,942,943,47,2026-04-02,6.0,0.24
826,1620,343,26,2025-01-15,1.0,0.25
827,4308,1103,8,2026-03-21,9.0,0.26
828,2319,1923,9,2026-04-22,10.0,0.1
829,7822,1629,94,2025-10-14,3.0,0.04
830,7642,50,7,2026-03-31,4.0,0.15
831,3467,1011,84,2025-12-24,9.0,0.15
832,2659,698,88,2025-12-13,8.0,0.28
833,4815,694,74,2025-04-10,1.0,0.09
834,2431,1267,57,2025-06-30,1.0,0.27
835,3378,1274,38,2026-02-07,7.0,0.04
836,4110,880,44,2025-04-17,3.0,0.16
837,2360,1572,89,2025-05-18,2.0,0.01
838,5336,1134,35,2025-11-28,4.0,0.27
839,7428,822,19,2025-04-19,5.0,0.15
840,2137,1357,25,2025-10-30,7.0,0.18
841,7032,1176,37,2025-04-20,4.0,0.13
842,3680,526,5,2026-03-29,7.0,0.17
843,5506,1797,89,2026-03-06,9.0,0.17
844,4366,645,58,2025-10-05,6.0,0.19
845,448,810,83,2026-03-24,2.0,0.14
846,3513,594,12,2026-06-01,3.0,0.13
847,5351,1186,58,2025-11-21,4.0,0.06
848,430,149,21,2025-10-13,8.0,0.17
849,3533,1517,35,2025-12-31,2.0,0.2
850,4273,302,34,2025-09-10,10.0,0.3
851,4478,30,35,2026-03-27,8.0,0.0
852,3953,1287,76,2025-07-25,1.0,0.12
853,6569,1043,58,2026-01-18,2.0,0.12
854,1462,885,90,2025-05-23,10.0,0.23
855,5475,1985,93,2025-06-12,4.0,0.14
856,7897,702,100,2026-05-24,4.0,0.04
857,3190,1825,62,2025-07-09,6.0,0.3
858,6985,511,1,2025-01-28,3.0,0.17
859,3751,1352,65,2025-12-24,6.0,0.24
860,3010,480,19,2025-11-09,2.0,0.05
861,3119,41,1,2025-01-01,7.0,0.26
862,7512,1006,69,2025-08-06,6.0,0.12
863,379,1430,27,2025-02-01,10.0,0.06
864,600,1682,32,2026-02-20,5.0,0.1
865,1025,1205,66,2025-11-27,4.0,0.13
866,2187,1263,87,2026-03-31,9.0,0.26
867,6688,1977,4,2026-05-26,8.0,0.24
868,361,51,64,2025-10-06,7.0,0.28
869,6813,570,31,2025-09-11,2.0,0.26
870,417,1606,36,2025-03-23,1.0,0.22
871,2531,1827,37,2025-07-21,8.0,0.12
872,676,1353,94,2026-01-26,8.0,0.07
873,3578,382,11,2026-01-02,8.0,0.27
874,6554,617,1,2025-11-29,8.0,0.08
875,6827,1028,56,2026-03-16,6.0,0.04
876,2380,1558,70,2026-05-27,3.0,0.09
877,1396,1002,65,2026-01-06,5.0,0.26
878,2054,223,93,2026-05-31,2.0,0.15
879,3427,425,91,2025-09-22,3.0,0.21
880,674,1297,21,2025-05-20,3.0,0.06
881,4721,1781,75,2026-06-21,4.0,0.27
882,1005,644,73,2025-01-25,3.0,0.0
883,1734,1764,18,2025-01-07,2.0,0.09
884,7767,1048,34,2025-12-26,5.0,0.13
885,583,745,86,2025-09-30,8.0,0.03
886,5325,1425,49,2026-02-04,8.0,0.0
887,3422,1123,76,2025-08-25,6.0,0.17
888,3293,1405,95,2025-11-14,2.0,0.11
889,4027,1886,86,2026-04-06,7.0,0.23
890,7637,763,61,2026-03-20,7.0,0.12
891,3938,1993,51,2025-02-17,5.0,0.17
892,69,1025,86,2025-12-17,3.0,0.25
893,4802,893,40,2025-12-04,3.0,0.26
894,579,1006,47,2025-03-05,3.0,0.09
895,4402,1064,64,2025-05-18,10.0,0.18
896,3995,295,60,2026-01-05,9.0,0.09
897,1162,342,1,2026-03-18,5.0,0.02
898,2964,1418,6,2026-03-01,9.0,0.27
899,4874,1694,69,2026-04-24,3.0,0.24
900,5287,1078,56,2025-10-10,4.0,0.01
901,6557,981,18,2025-11-09,7.0,0.12
902,1657,1197,5,2025-09-09,7.0,0.05
903,2105,507,8,2025-07-18,2.0,0.03
904,4643,1681,31,2025-09-05,4.0,0.25
905,889,1888,15,2026-06-05,2.0,0.08
906,3281,725,33,2026-05-29,1.0,0.16
907,4285,1021,41,2026-01-16,6.0,0.04
908,2913,315,73,2026-02-07,5.0,0.03
909,2265,395,53,2026-04-14,2.0,0.28
910,3726,1449,67,2025-08-05,6.0,0.1
911,7846,1172,70,2025-07-24,8.0,0.2
912,5838,1896,12,2025-09-05,8.0,0.1
913,7826,869,80,2026-03-19,7.0,0.29
914,5383,417,70,2025-12-30,4.0,0.21
915,3583,1361,33,2025-03-11,9.0,0.14
916,7565,289,42,2026-02-01,9.0,0.27
917,4916,1259,96,2025-04-24,2.0,0.23
918,1057,541,55,2025-11-10,7.0,0.19
919,5765,1944,22,2025-07-20,7.0,0.12
920,2327,282,56,2026-06-22,9.0,0.26
921,3976,1979,76,2026-04-14,2.0,0.06
922,4626,1489,78,2025-02-19,8.0,0.03
923,1075,1342,64,2025-03-20,1.0,0.18
924,5568,1612,80,2025-11-17,1.0,0.26
925,6855,19,25,2026-04-11,3.0,0.05
926,1018,1589,47,2025-03-19,3.0,0.17
927,7365,721,94,2026-01-27,5.0,0.05
928,6681,1481,35,2026-03-04,5.0,0.21
929,293,193,51,2025-12-11,3.0,0.13
930,5179,1622,31,2025-08-06,4.0,0.3
931,299,1069,20,2025-10-22,6.0,0.06
932,3140,263,42,2025-09-04,3.0,0.2
933,7819,567,2,2025-08-29,2.0,0.02
934,2572,642,77,2026-06-24,8.0,0.25
935,5510,561,21,2025-03-04,2.0,0.04
936,4336,610,25,2025-12-21,5.0,0.01
937,3024,30,98,2025-08-06,5.0,0.22
938,7715,378,66,2025-02-25,4.0,0.26
939,4982,1621,60,2025-01-26,10.0,0.04
940,33,620,26,2025-03-30,5.0,0.01
941,99,959,62,2025-04-09,10.0,0.2
942,1931,1388,43,2025-09-05,3.0,0.28
943,6198,1782,63,2026-05-02,3.0,0.19
944,4011,894,46,2025-12-18,4.0,0.08
945,532,897,17,2026-03-31,7.0,0.11
946,2766,657,40,2025-04-20,4.0,0.09
947,1473,1862,50,2026-02-21,2.0,0.13
948,7302,1400,32,2025-08-11,6.0,0.24
949,6103,1782,17,2025-09-30,10.0,0.05
950,6818,285,9,2025-12-21,1.0,0.02
951,1702,1812,33,2025-08-16,2.0,0.19
952,415,895,21,2026-04-29,10.0,0.19
953,7967,1256,83,2025-12-05,9.0,0.15
954,6655,915,61,2025-07-13,5.0,0.06
955,573,1703,17,2025-02-14,10.0,0.07
956,5642,1230,15,2025-06-01,2.0,0.3
957,4911,497,73,2026-01-07,6.0,0.09
958,7774,590,24,2025-03-28,2.0,0.24
959,3453,1926,87,2025-07-11,2.0,0.29
960,6826,1897,91,2026-02-05,1.0,0.26
961,4900,182,6,2025-01-04,6.0,0.22
962,1554,807,33,2025-08-09,5.0,0.12
963,2057,431,21,2026-03-05,5.0,0.18
964,1208,321,89,2025-01-08,5.0,0.19
965,5155,308,22,2026-03-29,8.0,0.12
966,1958,654,21,2026-04-18,9.0,0.15
967,7393,1808,58,2025-11-24,9.0,0.2
968,462,1233,28,2025-07-12,2.0,0.16
969,1787,81,2,2025-02-14,6.0,0.18
970,5453,867,28,2025-05-24,1.0,0.1
971,5288,1961,61,2026-04-02,7.0,0.27
972,3298,758,71,2026-02-28,5.0,0.04
973,4529,1348,40,2026-04-19,3.0,0.2
974,2370,562,54,2025-08-10,4.0,0.07
975,6718,776,46,2026-02-28,5.0,0.26
976,2336,1922,99,2025-03-08,9.0,0.1
977,6020,412,43,2025-05-04,7.0,0.14
978,1672,643,97,2025-03-11,8.0,0.25
979,3002,222,94,2026-05-27,9.0,0.12
980,2941,1442,73,2026-01-05,7.0,0.27
981,2681,1617,53,2025-01-13,7.0,0.01
982,5779,449,58,2025-11-19,4.0,0.05
983,6906,810,95,2025-10-06,10.0,0.15
984,724,18,73,2025-06-13,3.0,0.06
985,2672,190,94,2025-09-29,3.0,0.1
986,7519,1204,82,2026-01-13,8.0,0.25
987,3713,1314,17,2025-08-24,4.0,0.15
988,370,560,9,2025-10-19,7.0,0.04
989,2515,439,8,2025-07-09,7.0,0.19
990,379,1117,10,2025-08-14,8.0,0.24
991,1466,1210,72,2025-05-27,3.0,0.04
992,6383,411,47,2025-06-02,10.0,0.09
993,4966,313,22,2026-01-14,4.0,0.01
994,4652,808,18,2025-09-24,5.0,0.01
995,5545,1324,86,2025-12-03,7.0,0.06
996,7547,1118,60,2025-08-06,1.0,0.2
997,6157,1022,52,2026-04-14,5.0,0.21
998,413,1948,57,2026-06-02,1.0,0.05
999,3271,883,51,2026-01-22,5.0,0.18
1000,1819,884,88,2025-01-05,9.0,0.2
1001,5192,634,27,2026-06-15,10.0,0.12
1002,7200,1398,96,2025-12-31,3.0,0.27
1003,4337,670,43,2025-07-05,1.0,0.1
1004,1354,1170,62,2025-07-08,7.0,0.11
1005,6151,1742,19,2025-08-04,10.0,0.24
1006,2683,918,95,2025-06-12,3.0,0.15
1007,5881,1696,53,2025-06-19,5.0,0.14
1008,5961,1397,35,2026-04-24,1.0,0.05
1009,2076,1307,33,2026-03-17,4.0,0.12
1010,377,724,13,2025-11-02,2.0,0.18
1011,713,1120,7,2026-01-23,7.0,0.26
1012,1383,1029,71,2026-01-31,7.0,0.23
1013,5697,1069,61,2025-06-23,9.0,0.08
1014,4949,1832,33,2025-01-20,5.0,0.23
1015,2951,171,67,2026-03-14,10.0,0.19
1016,3417,1639,12,2025-08-24,6.0,0.2
1017,386,1741,72,2025-08-22,5.0,0.21
1018,7118,208,70,2025-09-11,4.0,0.16
1019,3237,1187,95,2025-07-15,2.0,0.08
1020,4798,140,18,2025-07-28,7.0,0.15
1021,4936,1986,32,2025-01-03,8.0,0.03
1022,1311,1906,4,2025-03-20,3.0,0.12
1023,4106,1566,47,2025-07-04,2.0,0.01
1024,1970,1188,13,2026-01-08,3.0,0.05
1025,7604,400,32,2026-02-09,2.0,0.19
1026,5562,137,38,2025-01-05,4.0,0.18
1027,652,344,63,2025-02-16,3.0,0.06
1028,4500,1219,55,2026-05-11,2.0,0.06
1029,1499,1275,45,2025-01-19,2.0,0.27
1030,801,1359,99,2026-04-13,4.0,0.15
1031,3268,1852,74,2025-01-15,6.0,0.0
1032,5655,216,84,2025-03-23,1.0,0.29
1033,7118,702,28,2025-06-28,7.0,0.28
1034,4339,489,33,2025-08-12,5.0,0.24
1035,7453,1594,62,2025-04-27,9.0,0.11
1036,2561,584,93,2026-05-20,2.0,0.09
1037,945,233,60,2025-03-01,10.0,0.27
1038,3705,23,18,2026-05-10,9.0,0.04
1039,7423,68,33,2025-02-24,3.0,0.01
1040,5381,1501,93,2026-06-17,4.0,0.0
1041,7644,1490,26,2025-10-17,9.0,0.19
1042,5256,234,23,2025-07-29,10.0,0.05
1043,5457,1396,2,2025-01-26,7.0,0.11
1044,7131,1455,28,2025-07-02,10.0,0.08
1045,4476,479,18,2025-12-25,2.0,0.06
1046,3149,329,47,2025-06-01,8.0,0.2
1047,7243,336,12,2025-08-14,1.0,0.03
1048,3829,1156,45,2025-10-25,7.0,0.05
1049,1372,1824,50,2026-05-21,4.0,0.2
1050,6139,1552,11,2026-02-15,2.0,0.13
1051,926,1645,56,2026-04-25,2.0,0.24
1052,3371,1510,18,2025-01-08,9.0,0.05
1053,2729,387,65,2026-02-11,2.0,0.26
1054,3542,907,30,2025-01-17,3.0,0.05
1055,5037,1175,39,2025-03-27,1.0,0.14
1056,1710,1313,3,2025-10-17,6.0,0.28
1057,2958,1622,26,2025-03-21,1.0,0.18
1058,6385,153,8,2025-12-17,5.0,0.01
1059,6516,655,1,2026-06-25,6.0,0.08
1060,1342,1122,38,2026-02-27,6.0,0.28
1061,511,477,64,2026-06-01,8.0,0.08
1062,4997,1008,7,2025-01-08,8.0,0.17
1063,195,1333,58,2026-02-07,4.0,0.08
1064,6806,83,44,2026-06-07,5.0,0.07
1065,5881,1835,1,2025-03-28,6.0,0.15
1066,3620,343,59,2026-03-30,3.0,0.07
1067,4494,384,73,2025-01-27,3.0,0.04
1068,7437,484,17,2025-01-12,9.0,0.11
1069,6156,323,9,2025-07-17,2.0,0.08
1070,7336,401,50,2025-02-01,7.0,0.02
1071,4887,81,47,2025-01-31,10.0,0.05
1072,3287,645,9,2025-03-09,1.0,0.2
1073,7012,1948,61,2025-03-21,5.0,0.22
1074,402,1369,51,2025-10-06,8.0,0.16
1075,4643,893,66,2026-02-20,8.0,0.29
1076,1340,1832,33,2025-02-27,2.0,0.13
1077,207,631,82,2025-11-01,10.0,0.16
1078,7701,505,70,2026-06-18,2.0,0.04
1079,7487,255,13,2025-10-08,1.0,0.25
1080,5724,834,64,2026-02-16,6.0,0.14
1081,7391,146,75,2025-12-13,7.0,0.04
1082,3270,1512,4,2025-04-09,10.0,0.15
1083,1256,1619,13,2026-04-06,10.0,0.13
1084,616,1909,62,2026-04-23,6.0,0.23
1085,1057,1812,20,2025-07-30,1.0,0.17
1086,5767,717,30,2025-11-09,5.0,0.14
1087,3608,943,85,2025-05-20,3.0,0.1
1088,5969,305,8,2025-12-28,4.0,0.19
1089,4360,549,68,2026-05-01,3.0,0.24
1090,5807,1029,64,2025-06-28,6.0,0.29
1091,5075,1245,25,2025-08-09,3.0,0.19
1092,5740,968,88,2025-01-17,6.0,0.05
1093,246,1832,79,2025-09-06,5.0,0.17
1094,5456,868,26,2025-11-12,7.0,0.23
1095,4373,586,35,2025-05-19,5.0,0.2
1096,4797,1142,30,2025-11-23,4.0,0.22
1097,6522,1387,45,2025-05-15,7.0,0.21
1098,635,1133,94,2026-03-03,10.0,0.2
1099,1361,1616,20,2026-04-30,7.0,0.07
1100,6803,481,40,2025-01-04,4.0,0.28
1101,464,1746,14,2026-02-25,3.0,0.13
1102,2214,1597,8,2025-04-30,4.0,0.08
1103,753,767,51,2025-07-20,3.0,0.08
1104,1451,1992,54,2025-08-05,6.0,0.12
1105,4560,860,24,2025-08-11,9.0,0.06
1106,264,581,36,2025-09-30,8.0,0.11
1107,6064,1860,84,2025-11-10,2.0,0.06
1108,7652,302,11,2025-03-21,5.0,0.03
1109,2173,1822,74,2025-09-29,6.0,0.09
1110,2724,980,83,2025-10-23,10.0,0.05
1111,5176,1136,69,2025-11-03,2.0,0.05
1112,3102,487,65,2025-04-23,5.0,0.27
1113,1323,1279,15,2025-05-06,2.0,0.29
1114,2238,1541,63,2025-06-27,7.0,0.27
1115,2362,365,76,2026-05-29,7.0,0.3
1116,2075,904,94,2025-07-29,3.0,0.1
1117,5066,1082,64,2026-01-19,10.0,0.23
1118,6652,243,47,2025-09-03,10.0,0.26
1119,3807,648,16,2025-09-25,1.0,0.11
1120,6529,1084,29,2025-10-12,2.0,0.14
1121,1454,1879,88,2025-08-29,10.0,0.01
1122,6659,1820,72,2025-06-25,8.0,0.08
1123,625,53,93,2026-05-31,4.0,0.03
1124,3314,615,31,2026-05-05,5.0,0.16
1125,7699,345,40,2025-07-30,7.0,0.22
1126,7545,551,81,2026-03-02,2.0,0.0
1127,6033,1523,76,2026-02-03,7.0,0.03
1128,3094,1657,77,2026-02-28,1.0,0.07
1129,7481,634,78,2025-04-15,8.0,0.26
1130,6546,1758,9,2026-06-16,3.0,0.27
1131,7830,1434,81,2025-02-07,10.0,0.12
1132,3480,159,99,2025-09-30,1.0,0.13
1133,4763,19,14,2025-04-21,6.0,0.27
1134,19,285,94,2025-07-15,6.0,0.02
1135,14,1864,33,2025-02-23,1.0,0.06
1136,1353,1143,80,2026-03-02,8.0,0.24
1137,7881,465,82,2025-05-17,9.0,0.03
